지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd)
288,밀양,2017-09,21.3,28,15.5,31.3,7.4,20170924,20170930
288,밀양,2017-10,16.6,22.6,11.5,29.8,-1,20171010,20171031
288,밀양,2017-11,7.6,15.7,.5,24,-4.6,20171108,20171121
288,밀양,2017-12,.2,7.3,-5.9,12.7,-11,20171203,20171214
288,밀양,2018-01,-.7,5.7,-6.2,14.3,-13.3,20180115,20180127
288,밀양,2018-02,1.2,8.8,-6.1,15.8,-13.7,20180227,20180206
288,밀양,2018-03,8.8,16.1,2.1,25.3,-3.1,20180328,20180302
288,밀양,2018-04,14.5,21.6,7.6,30.1,-1.4,20180420,20180408
288,밀양,2018-05,19,25.1,13.2,32.6,4.3,20180515,20180504
288,밀양,2018-06,23.1,29.1,18,35.8,13.7,20180624,20180601
288,밀양,2018-07,27.8,33.3,23.4,38.7,17.9,20180726,20180708
288,밀양,2018-08,27.6,33.3,23.1,38.9,17.2,20180801,20180818
288,밀양,2018-09,21.1,26,16.9,30.4,9,20180904,20180925
288,밀양,2018-10,13.7,20.6,7.6,26.6,1.5,20181007,20181031
288,밀양,2018-11,7.8,15.7,1.6,21,-4.2,20181105,20181123
288,밀양,2018-12,2.1,8.4,-3.2,17.7,-9.9,20181202,20181228
288,밀양,2019-01,1,8.9,-5.4,13.2,-9.4,20190130,20190127
288,밀양,2019-02,3.9,10.6,-2.1,16.7,-7.5,20190225,20190202
288,밀양,2019-03,8.8,16.1,1.8,21.6,-3.9,20190321,20190314
288,밀양,2019-04,12.9,19.7,6.2,27.5,-1.9,20190422,20190401
288,밀양,2019-05,19.4,27.6,11.5,33.5,6,20190524,20190508
288,밀양,2019-06,22.2,28.5,17.1,34.7,12,20190605,20190601
288,밀양,2019-07,25.4,29.6,21.9,33.9,16.7,20190731,20190706
288,밀양,2019-08,26.9,32.2,22.6,36.6,16.6,20190813,20190831
288,밀양,2019-09,22.6,27.4,18.7,32.9,12.6,20190909,20190925
288,밀양,2019-10,16.4,22.4,10.9,28.4,2.3,20191004,20191028
288,밀양,2019-11,9.2,16.9,2.9,23.5,-3.7,20191101,20191121
288,밀양,2019-12,3,10.1,-2.5,16.4,-8.5,20191211,20191207
288,밀양,2020-01,3.6,9.6,-1.4,18.1,-6.3,20200107,20200101
288,밀양,2020-02,4.8,11.3,-.9,19.8,-9.9,20200214,20200206
288,밀양,2020-03,9.1,16.2,2.1,22.9,-4.2,20200322,20200306
288,밀양,2020-04,11.9,19.3,4.6,25.9,-.6,20200429,20200406
288,밀양,2020-05,18.9,25.3,13,29.1,6.7,20200529,20200508
288,밀양,2020-06,23.9,30.2,18.7,35.1,13.6,20200609,20200602
288,밀양,2020-07,23.1,27,20.2,31.8,17.2,20200731,20200717
288,밀양,2020-08,27.8,32.5,24.2,36.2,22.5,20200820,20200825
288,밀양,2020-09,21,25.9,16.7,30.7,9.1,20200901,20200929
288,밀양,2020-10,14.6,21.8,8.7,26.6,1.7,20201003,20201025
288,밀양,2020-11,9.3,16.2,3.1,23.9,-2.8,20201119,20201105
288,밀양,2020-12,1.2,8,-4.3,12.7,-9.3,20201211,20201231
288,밀양,2021-01,.4,7,-5.3,16.3,-14.2,20210115,20210108
288,밀양,2021-02,4.3,11.7,-2.4,23.7,-8.7,20210221,20210218
288,밀양,2021-03,10.1,16.9,3.9,24.8,-1.9,20210326,20210303
288,밀양,2021-04,14,21.2,7.1,28.4,1.8,20210421,20210415
288,밀양,2021-05,18.2,24.5,12.3,30.6,5.2,20210523,20210506
288,밀양,2021-06,23.2,28.7,18.6,33.3,13.1,20210608,20210605
288,밀양,2021-07,26.7,32.5,22.5,35.9,19.1,20210730,20210701
288,밀양,2021-08,26.2,31.3,22.7,37.8,19.4,20210807,20210820
288,밀양,2021-09,22.7,27.4,18.9,31.4,14.5,20210911,20210924
288,밀양,2021-10,16.5,23.4,11.2,30.8,1.4,20211010,20211018
288,밀양,2021-11,8.8,17,2.5,22.4,-2.7,20211106,20211128
288,밀양,2021-12,2.8,10,-3.1,15.4,-9.3,20211207,20211226
288,밀양,2022-01,1,8.4,-5,13.6,-9.4,20220123,20220119
288,밀양,2022-02,2.1,8.9,-4.4,16.4,-9.1,20220228,20220218
288,밀양,2022-03,9.6,16.5,2.8,23.2,-3.2,20220316,20220303
288,밀양,2022-04,15.2,22.6,8.4,30.7,1.5,20220424,20220402
288,밀양,2022-05,20,27.8,12.8,33.6,5.6,20220522,20220502
288,밀양,2022-06,23.7,29.3,19.2,35.1,13.8,20220622,20220609
288,밀양,2022-07,27.5,32.7,23.4,36.1,21.4,20220702,20220716
288,밀양,2022-08,26.7,31,23.1,36,15.4,20220806,20220828
288,밀양,2022-09,22.2,27.7,17.6,32.7,11.3,20220917,20220922
288,밀양,2022-10,15.4,22.3,9.3,30.2,1.7,20221001,20221019
288,밀양,2022-11,10.7,18.8,3.9,23.7,-1.5,20221112,20221130
288,밀양,2022-12,.5,7,-4.7,12.8,-10.1,20221208,20221219
289,산청,2002-01,2.4,7.1,-1.8,16.1,-8.3,20020112,20020125
289,산청,2002-02,2.9,10.8,-3.4,16.7,-8.3,20020226,20020220
289,산청,2002-03,8.3,16,1.6,23.6,-6.4,20020320,20020308
289,산청,2002-04,13.9,20.8,7,27.7,1,20020421,20020405
289,산청,2002-05,17,23.4,11.2,30.1,5.6,20020531,20020502
289,산청,2002-06,21.4,28.1,15.6,33.2,10,20020607,20020612
289,산청,2002-07,24.5,29,21.2,34.6,17.8,20020725,20020707
289,산청,2002-08,23.9,27.9,21.1,34.2,17.5,20020801,20020819
289,산청,2002-09,19.7,26.5,15.2,33.5,10.6,20020903,20020925
289,산청,2002-10,12.5,19.9,7.2,27.8,-1.7,20021004,20021030
289,산청,2002-11,5.3,12,-.5,22.2,-6.4,20021111,20021119
289,산청,2002-12,2.9,8.7,-1.7,17,-8.1,20021204,20021214
289,산청,2003-01,-.8,4.6,-5.6,12.5,-11,20030113,20030125
289,산청,2003-02,3,9.2,-2.3,15.6,-7.1,20030226,20030203
289,산청,2003-03,6.3,12.9,.3,21.5,-4.3,20030330,20030304
289,산청,2003-04,13.3,19.7,7.4,26.3,.4,20030427,20030405
289,산청,2003-05,17.5,24.2,12.1,28.9,4.5,20030521,20030501
289,산청,2003-06,21,26.6,16.7,31.6,12.2,20030605,20030603
289,산청,2003-07,22.3,26.4,19.5,31.3,16.1,20030723,20030702
289,산청,2003-08,23.8,28.5,20.5,33.3,16.4,20030809,20030815
289,산청,2003-09,21.3,27.4,17.1,32.4,8.7,20030905,20030923
289,산청,2003-10,13.2,21.2,7.4,27,.7,20031011,20031030
289,산청,2003-11,9.5,16.1,4.4,24.6,-5.4,20031102,20031123
289,산청,2003-12,3.3,9.2,-1.7,15.8,-6.8,20031201,20031221
289,산청,2004-01,.3,6.5,-4.7,12.8,-11.6,20040131,20040122
289,산청,2004-02,3.4,10.7,-3,19.8,-9.1,20040219,20040210
289,산청,2004-03,7.2,14.6,.6,22.8,-4.9,20040328,20040307
289,산청,2004-04,13.3,21.4,5.4,29.5,-1.7,20040421,20040404
289,산청,2004-05,17.5,23.7,12,33.2,4.6,20040529,20040505
289,산청,2004-06,21.7,28,16.4,33.2,9.8,20040604,20040601
289,산청,2004-07,25.6,30.8,21.8,37.2,19.1,20040723,20040709
289,산청,2004-08,24.9,30.4,21,35.2,16.5,20040802,20040828
289,산청,2004-09,20.2,26.1,16.6,30.6,11.8,20040901,20040922
289,산청,2004-10,13.7,22.2,7.3,26.6,.8,20041001,20041027
289,산청,2004-11,8.9,16.8,3,22.2,-2.4,20041111,20041130
289,산청,2004-12,2.8,9.6,-2.6,17.2,-6,20041203,20041223
289,산청,2005-01,-.7,4.5,-5.1,11.3,-11.6,20050103,20050105
289,산청,2005-02,0,5.3,-4.4,9,-10.3,20050223,20050222
289,산청,2005-03,5,11.6,-.8,19.2,-5.5,20050331,20050312
289,산청,2005-04,13.1,20.7,6,31.5,-.8,20050428,20050404
289,산청,2005-05,17.3,24.4,10.7,30.2,4.4,20050531,20050510
289,산청,2005-06,22.2,28.2,17.3,34.5,12.6,20050624,20050606
289,산청,2005-07,24.8,29.4,21.1,36.7,18.2,20050721,20050706
289,산청,2005-08,25.2,30.2,21.6,36,16.4,20050816,20050824
289,산청,2005-09,22.1,27.3,18.6,33.7,12.1,20050902,20050929
289,산청,2005-10,14.4,21.6,9,27.5,.2,20051001,20051023
289,산청,2005-11,8.5,16.2,2.1,24.2,-5.9,20051104,20051120
289,산청,2005-12,-.2,5.5,-5,15.3,-11.1,20051201,20051218
289,산청,2006-01,1.9,7.8,-3,12.8,-8.6,20060130,20060112
289,산청,2006-02,2.4,8.4,-3,17.8,-13.3,20060221,20060204
289,산청,2006-03,7.1,14.5,.3,20.7,-6,20060308,20060313
289,산청,2006-04,12.2,18.6,6.6,30.7,1.1,20060430,20060417
289,산청,2006-05,17.8,23.9,12.1,31,5,20060531,20060503
289,산청,2006-06,21.9,28.1,16.5,32.2,12.6,20060620,20060616
289,산청,2006-07,23.6,27.3,20.9,34.5,17.6,20060731,20060706
289,산청,2006-08,26.6,32.5,22.9,36.5,19.8,20060810,20060819
289,산청,2006-09,18.9,25.3,14.6,31.3,10.8,20060904,20060924
289,산청,2006-10,16.2,25,10.2,28.5,5.9,20061012,20061031
289,산청,2006-11,9,15.5,3.6,22.7,-1.7,20061109,20061130
289,산청,2006-12,2.6,8.9,-2.3,16,-9.3,20061226,20061230
289,산청,2007-01,1.8,8.1,-3.1,12.5,-7.4,20070121,20070119
289,산청,2007-02,4.8,12.2,-1.4,18.1,-7.5,20070206,20070203
289,산청,2007-03,8.1,14.4,2.8,22.2,-4.4,20070328,20070306
289,산청,2007-04,12.6,19.8,5.6,27.7,-1.5,20070429,20070405
289,산청,2007-05,18.5,25.4,12,32,7.4,20070526,20070503
289,산청,2007-06,22.4,28,17.8,32.5,12.3,20070619,20070610
289,산청,2007-07,24.3,28.7,20.8,35.9,18.2,20070726,20070718
289,산청,2007-08,26.3,30.6,23,35.2,19.2,20070804,20070831
289,산청,2007-09,21.3,25.6,18.4,31.1,15.3,20070910,20070911
289,산청,2007-10,15,21.8,10.1,26.5,3.5,20071002,20071022
289,산청,2007-11,7.3,15.3,.7,21,-6.3,20071107,20071119
289,산청,2007-12,3.7,8.9,-.8,15.1,-5.3,20071226,20071220
289,산청,2008-01,.9,5.8,-3.1,13.2,-11,20080107,20080117
289,산청,2008-02,.6,7.1,-4.8,14.5,-9.2,20080222,20080218
289,산청,2008-03,7.8,15,1.2,20.3,-5.4,20080321,20080308
289,산청,2008-04,13.1,20.1,6.5,27.8,1.5,20080430,20080425
289,산청,2008-05,17.7,25.2,10.8,32.2,3.9,20080503,20080511
289,산청,2008-06,20.2,25.3,15.9,32.4,10.5,20080613,20080612
289,산청,2008-07,26.4,31.4,22.8,36.5,18.9,20080710,20080702
289,산청,2008-08,24.6,30.6,20.5,34.5,15.5,20080802,20080827
289,산청,2008-09,21.5,28.1,16.6,33.4,5.1,20080919,20080927
289,산청,2008-10,15.6,23.8,9.6,28.9,4,20081018,20081013
289,산청,2008-11,7.9,14.8,2.4,21.1,-6.7,20081104,20081120
289,산청,2008-12,1.9,9.1,-3.6,17,-10.9,20081210,20081207
289,산청,2009-01,-.3,6.3,-5.7,12.3,-12.6,20090131,20090124
289,산청,2009-02,5,11.6,-1,18.3,-8.3,20090213,20090221
289,산청,2009-03,7.7,14.4,1.2,23.4,-3.4,20090319,20090312
289,산청,2009-04,13.5,20.9,6.7,28.6,.9,20090410,20090402
289,산청,2009-05,18.6,26.4,11.5,32.3,6.1,20090509,20090501
289,산청,2009-06,22.2,28,17,34,9.3,20090624,20090601
289,산청,2009-07,23.6,28.2,20.2,33.4,16.5,20090720,20090707
289,산청,2009-08,24.2,29.1,20.2,33.8,14.8,20090815,20090829
289,산청,2009-09,21.1,27.5,16.3,33.2,11.2,20090906,20090920
289,산청,2009-10,14.7,23,8.5,26.9,3.9,20091001,20091022
289,산청,2009-11,8.1,14.1,3.2,24.1,-5.4,20091107,20091122
289,산청,2009-12,1.9,7.6,-2.5,15.8,-11.1,20091211,20091229
289,산청,2010-01,-.3,5.7,-5.2,13.2,-11.5,20100131,20100108
289,산청,2010-02,3.2,8.5,-1.4,19.2,-10.2,20100224,20100207
289,산청,2010-03,6.1,10.7,1.3,21,-4.9,20100320,20100319
289,산청,2010-04,10.2,16.2,4.5,26.1,-1.6,20100420,20100404
289,산청,2010-05,17.6,24.4,11.2,31.6,4.2,20100520,20100502
289,산청,2010-06,22.7,29.1,17.2,33.2,8.3,20100622,20100601
289,산청,2010-07,25.1,29.8,21.9,33.6,19,20100706,20100709
289,산청,2010-08,26.8,31.5,23.7,35,21.6,20100802,20100809
289,산청,2010-09,21.9,28.1,17.8,32.7,8.5,20100917,20100929
289,산청,2010-10,14.3,21.8,9,27,-2.3,20101010,20101027
289,산청,2010-11,6.9,14.8,.2,20.5,-5.1,20101106,20101127
289,산청,2010-12,1.4,7.1,-3.6,15.9,-8.9,20101205,20101212
289,산청,2011-01,-2.6,2,-7.2,5.1,-11.7,20110108,20110108
289,산청,2011-02,2.8,9.7,-3.5,19.1,-11,20110224,20110213
289,산청,2011-03,5.7,11.9,-.1,23.1,-5.5,20110331,20110305
289,산청,2011-04,12.5,19.1,5.7,28,-.6,20110415,20110405
289,산청,2011-05,17.8,23.6,12.4,27.1,6.3,20110529,20110515
289,산청,2011-06,22.7,28.2,17.9,32.2,14.2,20110621,20110606
289,산청,2011-07,25.4,29.4,22.3,34.8,17.5,20110720,20110705
289,산청,2011-08,24.9,29,22.2,33.8,17.8,20110804,20110821
289,산청,2011-09,21.3,27.2,16.7,34.2,8.4,20110901,20110927
289,산청,2011-10,13.7,21,8,26.8,-.6,20111011,20111026
289,산청,2011-11,11.1,16.4,6.7,25.9,-3.4,20111105,20111122
289,산청,2011-12,1.9,7.2,-2.5,12.7,-9.8,20111214,20111231
289,산청,2012-01,.2,5.1,-4.3,9.8,-11.9,20120120,20120126
289,산청,2012-02,.3,6,-4.2,14.5,-10.4,20120223,20120202
289,산청,2012-03,6.8,12.1,1.6,20.3,-5.3,20120328,20120314
289,산청,2012-04,13.3,19.6,6.8,26.8,-.7,20120424,20120402
289,산청,2012-05,18.9,25.5,13.2,30,8.2,20120527,20120518
289,산청,2012-06,22,27.2,18,30.8,15.1,20120617,20120604
289,산청,2012-07,25.8,30.4,22.3,35.6,17.9,20120731,20120702
289,산청,2012-08,26.2,30.7,22.8,35.4,18.4,20120805,20120831
289,산청,2012-09,20,25.9,15.8,29.8,9.2,20120902,20120930
289,산청,2012-10,13.6,21.7,7.4,26.1,2.1,20121004,20121019
289,산청,2012-11,7.1,12.6,2,17.8,-4.8,20121108,20121125
289,산청,2012-12,-.3,4.6,-4.4,11.7,-11.2,20121215,20121224
289,산청,2013-01,-.8,4.8,-6.1,12.1,-13.3,20130131,20130111
289,산청,2013-02,2.1,7.6,-3.1,17.4,-11,20130228,20130208
289,산청,2013-03,8.1,16.2,.3,24.2,-6.1,20130309,20130303
289,산청,2013-04,10.9,17.5,4.3,28,-1.1,20130416,20130413
289,산청,2013-05,18.7,25.8,11.8,33.6,4.4,20130524,20130503
289,산청,2013-06,23.1,28.1,18.9,31.5,14.5,20130616,20130603
289,산청,2013-07,26.3,30.9,22.6,34,19.8,20130711,20130727
289,산청,2013-08,26.9,32.7,22.9,36.8,19.1,20130811,20130828
289,산청,2013-09,20.6,26.8,16,31.8,7.7,20130913,20130927
289,산청,2013-10,14.7,21.9,9.7,26.8,2.1,20131001,20131028
289,산청,2013-11,7.4,13.1,2.5,21.1,-3.3,20131102,20131128
289,산청,2013-12,2.1,7.4,-2.7,13.1,-7.6,20131204,20131225
289,산청,2014-01,.9,7.7,-5.2,14.1,-10.1,20140130,20140114
289,산청,2014-02,3,9.3,-2.5,20.6,-7.9,20140202,20140205
289,산청,2014-03,7.9,13.9,2.2,23.3,-5.1,20140327,20140311
289,산청,2014-04,13.4,20.4,6.9,26.4,-.9,20140416,20140405
289,산청,2014-05,18.3,25.8,11,34.1,3,20140530,20140506
289,산청,2014-06,21.4,26.7,17.2,31.2,14,20140627,20140613
289,산청,2014-07,24.2,29,20.4,34.8,16.1,20140731,20140727
289,산청,2014-08,23.3,27.5,20.5,32.7,15.2,20140805,20140831
289,산청,2014-09,20,26.4,15.5,30.5,11,20140908,20140921
289,산청,2014-10,13.8,21,8.2,25.3,2,20141010,20141028
289,산청,2014-11,8.6,15.1,3.4,20.2,-3,20141106,20141119
289,산청,2014-12,.6,5.9,-3.8,11.9,-9.5,20141201,20141219
289,산청,2015-01,1.2,6.5,-3.4,13.6,-9.8,20150126,20150103
289,산청,2015-02,2.4,8.1,-2.4,12.5,-9.9,20150224,20150201
289,산청,2015-03,7,14.4,.4,22.5,-6.4,20150317,20150305
289,산청,2015-04,13,19.2,7.5,28.8,2,20150426,20150417
289,산청,2015-05,18.7,25.5,11.8,33,3.7,20150526,20150505
289,산청,2015-06,21.1,26.4,16.7,31.7,11.4,20150612,20150604
289,산청,2015-07,24,28.7,20.5,34.4,14.4,20150730,20150704
289,산청,2015-08,24.3,29.8,20.4,35.3,16.5,20150809,20150827
289,산청,2015-09,19.4,25.7,14.6,30.2,10.4,20150904,20150915
289,산청,2015-10,14.4,22.1,9,26.4,.8,20151018,20151031
289,산청,2015-11,10.2,14.7,6.5,21.5,-.1,20151105,20151126
289,산청,2015-12,4,9,-.3,14.6,-7.4,20151213,20151230
289,산청,2016-01,.4,4.8,-3.6,14.2,-12.1,20160103,20160124
289,산청,2016-02,2.5,8.2,-2.3,15.4,-9.1,20160214,20160207
289,산청,2016-03,7.7,14.6,1.4,23,-6.1,20160330,20160301
289,산청,2016-04,14.2,21,8.5,27.2,3.4,20160422,20160401
289,산청,2016-05,18.5,25.6,11.7,32,5.9,20160530,20160517
289,산청,2016-06,22,27,17.9,31.7,11.4,20160617,20160602
289,산청,2016-07,25.6,30.7,22.1,35.1,18.6,20160727,20160718
289,산청,2016-08,26.4,32.8,21.8,37,16,20160812,20160830
289,산청,2016-09,20.8,25.7,17.6,30.6,11.7,20160909,20160921
289,산청,2016-10,15.5,21.1,11.7,27.4,4.2,20161004,20161031
289,산청,2016-11,8.2,14.3,2.7,20.9,-4,20161120,20161126
289,산청,2016-12,3.2,9.1,-1.9,14.7,-7.6,20161205,20161228
289,산청,2017-01,1,7.1,-4.5,13.1,-11.2,20170108,20170126
289,산청,2017-02,3,9.3,-2.9,17.1,-7.2,20170216,20170215
289,산청,2017-03,6.8,13.5,.6,20.1,-3.4,20170330,20170315
289,산청,2017-04,14.2,21.2,7.5,29.8,.4,20170430,20170402
289,산청,2017-05,18.7,26.3,11.6,33.5,7.3,20170529,20170527
289,산청,2017-06,22,29.1,16.1,34.9,10.4,20170618,20170604
289,산청,2017-07,26.4,31.5,22.8,35.6,18.8,20170721,20170727
289,산청,2017-08,25.6,31,21.6,36.5,13.4,20170806,20170831
289,산청,2017-09,19.7,26.6,14.6,30.5,6.7,20170908,20170930
289,산청,2017-10,14.7,21.5,10.4,29,-1.4,20171010,20171031
289,산청,2017-11,7.1,14.8,.7,21.7,-4.2,20171110,20171125
289,산청,2017-12,.6,6.4,-4.8,12.7,-12.6,20171203,20171214
289,산청,2018-01,-1,4.7,-5.6,12.3,-14.6,20180115,20180127
289,산청,2018-02,.7,7.7,-5.6,16.2,-12.7,20180227,20180208
289,산청,2018-03,8.4,15.5,1.6,26,-4.2,20180329,20180302
289,산청,2018-04,13.6,20.4,6.9,28.7,-.2,20180420,20180408
289,산청,2018-05,18.1,24.1,12.3,29,4.8,20180514,20180505
289,산청,2018-06,22.2,28.4,17.1,34.4,12.3,20180624,20180616
289,산청,2018-07,27,32.1,22.5,37.9,16.8,20180727,20180707
289,산청,2018-08,26.6,32.1,22.2,37.2,16.1,20180801,20180818
289,산청,2018-09,19.8,25.3,15.6,29.9,8,20180904,20180925
289,산청,2018-10,12.8,20,7.4,25.4,2.5,20181007,20181031
289,산청,2018-11,7.4,15.5,1.4,21.4,-3.4,20181104,20181129
289,산청,2018-12,2,8,-2.6,16.5,-10.7,20181202,20181231
289,산청,2019-01,1.4,7.9,-4,13.9,-9.6,20190130,20190127
289,산청,2019-02,3.3,10,-2.1,16.1,-7.6,20190225,20190212
289,산청,2019-03,8.1,15.1,1.5,23.1,-2.8,20190327,20190314
289,산청,2019-04,12.6,19.3,6.3,27.7,-2.2,20190422,20190403
289,산청,2019-05,18.9,26.8,10.9,33.1,3.9,20190524,20190507
289,산청,2019-06,21.6,28.1,16.6,33.3,11.3,20190605,20190601
289,산청,2019-07,24.5,29.5,20.8,34,17,20190731,20190708
289,산청,2019-08,25.8,31.2,21.7,36.4,16.3,20190802,20190831
289,산청,2019-09,21.5,26.8,17.9,31.1,11.7,20190914,20190925
289,산청,2019-10,15.3,21.9,10.5,28,1.9,20191004,20191028
289,산청,2019-11,8.8,16.6,2.8,24.7,-5,20191101,20191130
289,산청,2019-12,2.4,9,-2.8,15.5,-8.4,20191211,20191207
289,산청,2020-01,2.9,8.5,-1.4,16.9,-6.7,20200107,20200105
289,산청,2020-02,4.1,10.4,-1.4,19.7,-9.5,20200214,20200206
289,산청,2020-03,8.1,15.1,1.4,22.8,-5.6,20200322,20200306
289,산청,2020-04,11,18,3.9,25.1,-1.8,20200430,20200406
289,산청,2020-05,18.2,24.2,12.6,28.6,5.3,20200529,20200508
289,산청,2020-06,23.2,29.1,18.4,33.3,12,20200610,20200602
289,산청,2020-07,22.5,26.3,19.6,32.2,15.8,20200731,20200702
289,산청,2020-08,26.7,31.4,23.3,36.2,20.4,20200819,20200820
289,산청,2020-09,19.5,25.1,15.6,29.6,9.7,20200904,20200929
289,산청,2020-10,13.6,21,8.1,25.7,1.6,20201003,20201030
289,산청,2020-11,8.4,15.2,2.8,23.3,-3,20201119,20201105
289,산청,2020-12,1.2,7.6,-3.9,13.5,-8.3,20201229,20201231
289,산청,2021-01,-.2,6.1,-5.5,16.7,-14.5,20210115,20210109
289,산청,2021-02,3.7,11,-2.3,24.4,-7.3,20210221,20210218
289,산청,2021-03,9.5,16.2,3.1,22.9,-4,20210331,20210303
289,산청,2021-04,13.8,20.5,7,26.8,.6,20210421,20210415
289,산청,2021-05,17.2,23.7,11.2,29.9,3.4,20210513,20210506
289,산청,2021-06,22.1,27.7,17.4,31.5,10.4,20210613,20210605
289,산청,2021-07,25.8,30.9,21.9,34.4,18.5,20210728,20210701
289,산청,2021-08,25.1,30.4,21.6,36.3,18.8,20210807,20210819
289,산청,2021-09,21,25.9,17.4,30.3,12.8,20210911,20210924
289,산청,2021-10,14.9,22.3,9.4,29.8,-.7,20211004,20211018
289,산청,2021-11,7.8,15.4,2.1,21,-4.6,20211104,20211128
289,산청,2021-12,2.1,8.9,-3.3,14.8,-10.7,20211211,20211226
289,산청,2022-01,.3,7.1,-5.2,12.5,-11,20220123,20220119
289,산청,2022-02,.8,6.9,-4.4,15.2,-11.9,20220228,20220218
289,산청,2022-03,8.5,15.8,1.7,23.3,-4.9,20220312,20220308
289,산청,2022-04,14.4,22,7.2,29.4,-.2,20220424,20220403
289,산청,2022-05,18.6,26.1,11,32.8,2.1,20220524,20220503
289,산청,2022-06,22.6,28.3,17.9,34.1,11.5,20220621,20220602
289,산청,2022-07,26.4,31.3,22.2,33.9,18.6,20220702,20220716
289,산청,2022-08,25.3,30.1,21.8,35.4,12.9,20220806,20220828
289,산청,2022-09,20.6,26.3,16.2,32.1,9,20220917,20220922
289,산청,2022-10,13.8,21.3,7.7,29.7,-.4,20221001,20221020
289,산청,2022-11,9,17.4,2.6,22.4,-3.3,20221101,20221130
289,산청,2022-12,0,5.7,-5,13.1,-11.6,20221208,20221219
294,거제,2002-01,4.2,8.7,.1,17.6,-6.6,20020115,20020103
294,거제,2002-02,5,10.9,0,14.6,-4.1,20020228,20020220
294,거제,2002-03,9.6,14.7,4.4,20.5,-2.7,20020331,20020308
294,거제,2002-04,13.8,18.7,8.9,23.8,3.9,20020421,20020404
294,거제,2002-05,16.8,21.8,12.3,28,7.5,20020525,20020511
294,거제,2002-06,20.9,26.2,16,31.7,10.8,20020607,20020626
294,거제,2002-07,23.9,27.4,21.1,32,17.7,20020725,20020712
294,거제,2002-08,24,27.4,21.3,33,15.6,20020829,20020821
294,거제,2002-09,20.7,25.7,16.4,31.7,11.6,20020903,20020923
294,거제,2002-10,14.8,20.3,10,26.2,2.2,20021005,20021030
294,거제,2002-11,7.3,12.6,2.2,19.2,-2.5,20021111,20021119
294,거제,2002-12,5.2,9.7,1.1,15.3,-5.3,20021216,20021211
294,거제,2003-01,1.4,6.2,-2.8,12.6,-9.3,20030113,20030130
294,거제,2003-02,4.6,9.8,.3,13,-3.7,20030218,20030206
294,거제,2003-03,7.6,12.5,2.9,17.7,-1.2,20030330,20030311
294,거제,2003-04,13.1,18,8.8,24.7,3.2,20030428,20030410
294,거제,2003-05,16.8,21.6,12.2,26.2,4.8,20030520,20030509
294,거제,2003-06,20.8,25.2,16.8,29.2,13,20030608,20030604
294,거제,2003-07,21.8,24.9,19.3,30.5,16.1,20030729,20030702
294,거제,2003-08,24.3,28,21.3,31.7,18.6,20030804,20030808
294,거제,2003-09,22.2,26.8,18.5,31.5,13.1,20030903,20030930
294,거제,2003-10,15.4,21.2,10.3,25.3,4,20031011,20031030
294,거제,2003-11,12,16.5,7.9,23.7,-1.1,20031102,20031123
294,거제,2003-12,4.9,9.9,.5,15.6,-4.1,20031205,20031221
294,거제,2004-01,2.1,7.7,-2.1,11.6,-10.1,20040131,20040122
294,거제,2004-02,5.4,11.1,-.4,18,-5.5,20040219,20040206
294,거제,2004-03,8.1,13.7,2.6,21.1,-4,20040330,20040304
294,거제,2004-04,13.7,19.4,7.9,25.1,2,20040417,20040405
294,거제,2004-05,17.5,22,13.2,27.7,7,20040529,20040505
294,거제,2004-06,20.8,26.2,16,30.7,9.8,20040613,20040601
294,거제,2004-07,25.4,28.9,22.5,34.7,18.7,20040731,20040710
294,거제,2004-08,25.4,29.8,21.9,34,18.1,20040802,20040822
294,거제,2004-09,22.2,26.2,18.7,30.2,14,20040902,20040930
294,거제,2004-10,16.3,21.5,11.6,24.8,5.8,20041001,20041015
294,거제,2004-11,11.6,17.4,6.7,22.2,2,20041109,20041130
294,거제,2004-12,6.7,11.5,2,17.7,-1.7,20041203,20041230
294,거제,2005-01,2.2,6.6,-1.7,11.8,-5.5,20050103,20050105
294,거제,2005-02,2.6,7.4,-1.3,12,-6,20050209,20050201
294,거제,2005-03,7.4,12.5,2.3,19.8,-3.4,20050328,20050313
294,거제,2005-04,14.2,19.3,9.2,23.6,1.5,20050419,20050404
294,거제,2005-05,17.6,23.4,11.8,28.2,7.8,20050527,20050510
294,거제,2005-06,22.2,26.6,18.1,33.5,13.3,20050624,20050606
294,거제,2005-07,24.8,28.5,21.8,34.7,18.8,20050722,20050711
294,거제,2005-08,25.8,29.5,22.8,33.5,18.2,20050816,20050827
294,거제,2005-09,23.1,26.8,20,31.8,15,20050902,20050926
294,거제,2005-10,16.5,21.6,11.9,26.8,4.6,20051002,20051023
294,거제,2005-11,10.9,16.1,6.1,24,1.1,20051104,20051121
294,거제,2005-12,2,6.8,-2.5,14.8,-8.1,20051201,20051218
294,거제,2006-01,3.7,8.1,-.2,12.5,-5,20060129,20060107
294,거제,2006-02,4.1,8.7,-.6,15.8,-9.3,20060221,20060204
294,거제,2006-03,8.1,13.1,3,17.6,-4.5,20060310,20060313
294,거제,2006-04,12.8,17.2,8.2,22,4.5,20060430,20060403
